"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","data_point","discrete_point","time_point"
"25","08de23e337f1fe70764840e046cbbda7",407,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",230.96512,30,"2019-01-22T00:00:00Z"
"26","f4226d4b6963d4cd49543f119a0b134e",403,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",181.96161,120,"2019-10-02T00:00:00Z"
"27","9ff4604107a147bf3265f76db5b905ad",525,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",185.02434,60,"2020-10-13T00:00:00Z"
"28","3740168dec7901a85d355290d419eaf2",527,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",143.94785,0,"2020-01-31T00:00:00Z"
"29","d1452a510c8a28c10f47650f2d222942",526,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",314.0189,30,"2021-02-23T00:00:00Z"
"30","90bec722164633446595b2732715501e",525,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",158.00034,60,"2020-08-17T00:00:00Z"
"31","85726fd3a36e6bf15e28d40650d34bea",525,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",194.93312,60,"2020-08-18T00:00:00Z"
"32","04fced2246fde2a4c2524e6fa02ee2ec",528,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",183.04257,120,"2020-01-30T00:00:00Z"
"33","537501447118d2df80c21fa4a280a3c6",527,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",168.99008,120,"2020-08-18T00:00:00Z"
"34","1eaed96879411f992f51d3845f188d82",529,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",252.94466,60,"2020-06-04T00:00:00Z"
"35","537501447118d2df80c21fa4a280a3c6",527,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",230.96512,30,"2020-08-18T00:00:00Z"
"36","4fba727f5c56b552356367f814c20b26",525,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",257.98914,30,"2020-08-18T00:00:00Z"
"37","df13cc2b9598cba85007fe775e5eb24c",527,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",272.04163,60,"2020-10-13T00:00:00Z"
"38","ee3c79f1f414adc7d52d3a4f4265e097",524,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",270.96066,30,"2020-01-30T00:00:00Z"
"39","0738a76d0f546186eb0e0eceb64e441d",525,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",150.07329,0,"2020-08-18T00:00:00Z"
"40","21c003c371ca09ba416e842e55360f6c",406,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",346.9882,15,"2019-10-02T00:00:00Z"
"41","fdba0d389181594819561aa9a08e3910",406,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",490.93604,15,"2019-01-22T00:00:00Z"
"42","c51a9c03f17ae1f40e3dd0cfa020eec4",406,"female","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",294.02112,15,"2019-06-17T00:00:00Z"
"43","8ecb8a0222992d08842d54d23fdb3a1e",405,"female","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",181.96161,0,"2017-12-12T00:00:00Z"
"44","bdb0eaf04503e186c927aecd5dc196cd",407,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",159.98209,15,"2018-02-23T00:00:00Z"
"45","df92d22ed7141e0adfffeed755444c6c",406,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",266.99713,60,"2019-01-22T00:00:00Z"
"46","60c62e0a2b0c4a72c8d76cd91da66ea8",404,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",310.05536,30,"2017-10-10T00:00:00Z"
"47","3c56e1c719a90229780f887c8852a120",409,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",441.93253,30,"2017-12-13T00:00:00Z"
"48","3dae83d74c8e102b8e279f54ded26cdf",406,"female","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",170.07104,0,"2019-06-17T00:00:00Z"
"49","e2091e9f50d2b40008cdec736cc0f574",408,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",443.91425,15,"2018-02-23T00:00:00Z"
"50","15ca07334b958baf07bda790d2f71689",526,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",346.08737,15,"2020-06-04T00:00:00Z"
"51","40d70a82b9de9a52ac1fb64be23ad763",526,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",176.01634,0,"2020-01-30T00:00:00Z"
"52","ac9a2293299481b5a3e6ad50575c76d4",527,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",261.95264,30,"2021-02-25T00:00:00Z"
"53","a5d81616dc678f0021c918567682a7f2",523,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",419.0522,15,"2021-01-19T00:00:00Z"
"54","8fa54af32bba57b2c785b19f6d5d2d22",518,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",212.04834,120,"2021-02-23T00:00:00Z"
"55","babfaf4ccb7d16027771da6cb3f93a36",528,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",499.04324,15,"2021-02-25T00:00:00Z"
"56","6aa9e2a40665168e2dc0f2e3e346cafb",525,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",216.01184,60,"2020-08-18T00:00:00Z"
"57","fbf806b011cb0a60694b2c6dbb65439b",528,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",192.95137,60,"2021-02-25T00:00:00Z"
"58","b0aeba63f4a69053f82c5bdd74df0035",523,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",388.96545,15,"2020-10-13T00:00:00Z"
"59","dd490af910ed742cac592d4773bfcddf",523,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",192.05057,30,"2020-06-04T00:00:00Z"
"60","c657d8db2636c0be241fd52989cb9d91",404,"female","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",423.9165,15,"2018-02-19T00:00:00Z"
"61","cb81c1be6a4578636ff7fa96ec70c8a3",406,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",168.99008,0,"2019-10-02T00:00:00Z"
"62","4389fc850ef338744fb4ce7c767e9ef2",404,"female","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",150.07329,0,"2017-10-10T00:00:00Z"
"63","06d35fbd6a1517b2cf32b5f7184fa9ea",405,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",443.91425,30,"2017-12-13T00:00:00Z"
"64","2847788f06da3b2c344b7a564b2aa6cd",402,"female","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",179.97984,120,"2017-10-10T00:00:00Z"
"65","a02235448f5b009e34bbe589249a3153",404,"female","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",125.031044,0,"2017-10-10T00:00:00Z"
"66","c8dfc298afda5f57a33ac8905fb52f2a",404,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",172.05281,0,"2018-02-23T00:00:00Z"
"67","8ac6b2d5d6693bbbb21d36dcb541b7c6",401,"female","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",292.03937,30,"2019-01-23T00:00:00Z"
"68","9808a1ee240ba03ae778af1e1f48046e",409,"female","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",168.08928,60,"2017-12-13T00:00:00Z"
"69","e2acc0922ca0b608b56cb2e61bd63629",405,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",159.08128,120,"2018-02-23T00:00:00Z"
"70","13043f1734ebf4e457fe637ad27e1431",406,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",168.08928,0,"2019-10-02T00:00:00Z"
"71","2aae74d830949744229954185b215bca",403,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",248.08034,30,"2017-10-10T00:00:00Z"
"72","3cd7194109966e109908f56133afe47a",410,"female","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",263.03363,30,"2017-11-16T00:00:00Z"
"73","1e3f8ca54dbf42aa50c4fc7bf1ce1200",403,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",176.01634,120,"2017-10-10T00:00:00Z"
"74","e397b9d6b430168c6d2fa18f5c125127",522,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",341.9437,30,"2021-01-19T00:00:00Z"
"75","a6fe4f711d3c8b27407a46a6bebcefd9",520,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",268.97888,15,"2021-02-25T00:00:00Z"
"76","f76949cacbc8dd6dce9e880d5353c627",519,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",312.93796,15,"2020-08-17T00:00:00Z"
"77","1860557f732762cdf422a04637fc2179",522,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",179.97984,0,"2020-06-04T00:00:00Z"
"78","eda848c89bd35ebf215e4e06c69f4ca4",526,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",444.99524,30,"2021-01-21T00:00:00Z"
"79","40d70a82b9de9a52ac1fb64be23ad763",526,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",259.9709,15,"2020-01-30T00:00:00Z"
"80","bc6e6ed30b0ea44ac6d9bfd84e1d1a87",523,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",158.00034,120,"2021-02-23T00:00:00Z"
"81","fbf806b011cb0a60694b2c6dbb65439b",528,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",174.03456,0,"2021-02-25T00:00:00Z"
"82","7952f75eb0e41516cbc03a1ad1a3a77f",526,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",341.9437,30,"2021-01-21T00:00:00Z"
"83","e1b5a9db8fce68611d8061e49da1ea4d",527,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",292.9402,30,"2020-06-04T00:00:00Z"
"84","babfaf4ccb7d16027771da6cb3f93a36",528,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",181.96161,0,"2021-02-25T00:00:00Z"
"85","a4f0747b4dcb4e83d6d7867814e47975",518,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",228.08257,60,"2021-02-23T00:00:00Z"
"86","a5d81616dc678f0021c918567682a7f2",523,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",243.03584,30,"2021-01-19T00:00:00Z"
"87","a9d72f2d337f46551542f37ff4443c6e",527,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",165.92737,120,"2020-01-09T00:00:00Z"
"88","32dabfe97583c43bfca212fe10b5ea01",523,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",136.9216,120,"2019-10-28T00:00:00Z"
"89","bda1bf95521b10ef93613b0ff2a29d97",527,"male","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",187.00609,0,"2020-10-15T00:00:00Z"
"90","92b2490c81b91f82189bfe794139d3d4",522,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",161.96384,0,"2020-06-04T00:00:00Z"
"91","b6134e73ea37690c14371d0075c6d974",528,"female","GMC late adult (70 weeks)","HMGULA_002","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",454.00323,15,"2020-01-09T00:00:00Z"
"92","09f8497a05094c82a6ed04fb3d69fa28",404,"female","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",201.95937,120,"2017-12-12T00:00:00Z"
"93","8532505698bb282d1418ad3bf0ce910f",408,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",232.9469,30,"2018-02-23T00:00:00Z"
"94","e9ce20d739e0b36a2e56a702273d6807",408,"male","GMC late adult (53 weeks)","HMGULA_001","Intraperitoneal glucose tolerance test (IPGTT)","HMGULA_IPG_001","HMGULA_IPG","Blood glucose concentration","HMGULA_IPG_002_001",172.05281,120,"2019-06-19T00:00:00Z"
